dia;mes;año;codClase;hora;codigoMonitor;nParticipantes
23;enero;2023;Yoga001;12;100;22
23;enero;2023;Yoga001;16;100;24
23;enero;2023;Yoga001;19;100;22
23;enero;2023;Bike001;10;101;23
23;enero;2023;Bike001;12;101;21
23;enero;2023;Bike001;16;101;21
23;enero;2023;Bike001;19;101;14
23;enero;2023;Zumba001;10;103;12
23;enero;2023;Zumba001;12;103;23
23;enero;2023;Zumba001;16;103;14
23;enero;2023;Zumba001;19;103;22 
23;enero;2023;Pilates001;10;104;12
23;enero;2023;Pilates001;12;104;13
23;enero;2023;Pilates001;16;104;16
23;enero;2023;Pilates001;19;104;17
24;enero;2023;Yoga001;10;100;22
24;enero;2023;Yoga001;12;100;22
24;enero;2023;Yoga001;16;100;24
24;enero;2023;Yoga001;19;100;11
24;enero;2023;Bike001;10;101;23
24;enero;2023;Bike001;12;101;21
24;enero;2023;Bike001;16;101;14
24;enero;2023;Bike001;19;101;14
24;enero;2023;Zumba001;10;103;12
24;enero;2023;Zumba001;12;103;23
24;enero;2023;Zumba001;16;103;14
24;enero;2023;Zumba001;19;103;12
24;enero;2023;Pilates001;10;104;12
24;enero;2023;Pilates001;12;104;13
24;enero;2023;Pilates001;16;104;14
24;enero;2023;Pilates001;19;104;17
25;enero;2023;Yoga001;10;100;12
25;enero;2023;Yoga001;12;100;22
25;enero;2023;Yoga001;16;100;14
25;enero;2023;Yoga001;19;100;11
25;enero;2023;Bike001;10;101;23
25;enero;2023;Bike001;12;101;21
25;enero;2023;Bike001;16;101;21
25;enero;2023;Bike001;19;101;14
25;enero;2023;Zumba001;10;103;12
25;enero;2023;Zumba001;12;103;23
25;enero;2023;Zumba001;16;103;14
25;enero;2023;Zumba001;19;103;12
25;enero;2023;Pilates001;10;104;12
25;enero;2023;Pilates001;12;104;14
25;enero;2023;Pilates001;16;104;16
25;enero;2023;Pilates001;19;104;14
26;enero;2023;Yoga001;10;100;25
26;enero;2023;Yoga001;12;100;25
26;enero;2023;Yoga001;16;100;14
26;enero;2023;Yoga001;19;100;21
26;enero;2023;Bike001;10;101;13
26;enero;2023;Bike001;12;101;25
26;enero;2023;Bike001;16;101;11
26;enero;2023;Bike001;19;101;25
26;enero;2023;Zumba001;10;103;13
26;enero;2023;Zumba001;12;103;23
26;enero;2023;Zumba001;16;103;14
26;enero;2023;Zumba001;19;103;12
26;enero;2023;Pilates001;10;104;22
26;enero;2023;Pilates001;12;104;21
26;enero;2023;Pilates001;16;104;21
26;enero;2023;Pilates001;19;104;17
27;enero;2023;Yoga001;10;100;20
27;enero;2023;Yoga001;12;100;22
27;enero;2023;Yoga001;16;100;25
27;enero;2023;Yoga001;19;100;18
27;enero;2023;Bike001;10;101;24
27;enero;2023;Bike001;12;101;20
27;enero;2023;Bike001;16;101;25
27;enero;2023;Bike001;19;101;14
27;enero;2023;Zumba001;10;103;21
27;enero;2023;Zumba001;12;103;25
27;enero;2023;Zumba001;16;103;12
27;enero;2023;Zumba001;19;103;11
27;enero;2023;Pilates001;10;104;25
27;enero;2023;Pilates001;12;104;10
27;enero;2023;Pilates001;16;104;17
27;enero;2023;Pilates001;19;104;18
28;enero;2023;Yoga001;10;100;22
28;enero;2023;Yoga001;12;100;22
28;enero;2023;Yoga001;16;100;25
28;enero;2023;Yoga001;19;100;22
28;enero;2023;Bike001;10;101;23
28;enero;2023;Bike001;12;101;21
28;enero;2023;Bike001;16;101;25
28;enero;2023;Bike001;19;101;14
28;enero;2023;Zumba001;10;103;12
28;enero;2023;Zumba001;12;103;22
28;enero;2023;Zumba001;16;103;14
28;enero;2023;Zumba001;19;103;25
28;enero;2023;Pilates001;10;104;12
28;enero;2023;Pilates001;12;104;13
28;enero;2023;Pilates001;16;104;22
28;enero;2023;Pilates001;19;104;22
29;enero;2023;Yoga001;10;100;12
29;enero;2023;Yoga001;12;100;22
29;enero;2023;Yoga001;16;100;12
29;enero;2023;Yoga001;19;100;25
29;enero;2023;Bike001;10;101;23
29;enero;2023;Bike001;12;101;12
29;enero;2023;Bike001;16;101;21
29;enero;2023;Bike001;19;101;25
29;enero;2023;Zumba001;10;103;12
29;enero;2023;Zumba001;12;103;23
29;enero;2023;Zumba001;16;103;12
29;enero;2023;Zumba001;19;103;25
29;enero;2023;Pilates001;10;104;12
29;enero;2023;Pilates001;12;104;12
29;enero;2023;Pilates001;16;104;16
29;enero;2023;Pilates001;19;104;12
30;enero;2023;Yoga001;10;100;25
30;enero;2023;Yoga001;12;100;20
30;enero;2023;Yoga001;16;100;25
30;enero;2023;Yoga001;19;100;15
30;enero;2023;Bike001;10;101;22
30;enero;2023;Bike001;12;101;25
30;enero;2023;Bike001;16;101;20
30;enero;2023;Bike001;19;101;10
30;enero;2023;Zumba001;10;103;22
30;enero;2023;Zumba001;12;103;20
30;enero;2023;Zumba001;16;103;20
30;enero;2023;Zumba001;19;103;25
30;enero;2023;Pilates001;10;104;22
30;enero;2023;Pilates001;12;104;23
30;enero;2023;Pilates001;16;104;12
30;enero;2023;Pilates001;19;104;25
31;enero;2023;Yoga001;10;100;25
31;enero;2023;Yoga001;12;100;20
31;enero;2023;Yoga001;16;100;25
31;enero;2023;Yoga001;19;100;25
31;enero;2023;Bike001;10;101;22
31;enero;2023;Bike001;12;101;25
31;enero;2023;Bike001;16;101;20
31;enero;2023;Bike001;19;101;10
31;enero;2023;Zumba001;10;103;22
31;enero;2023;Zumba001;19;103;10
31;enero;2023;Pilates001;10;104;25
31;enero;2023;Pilates001;12;104;23
31;enero;2023;Pilates001;16;104;12
31;enero;2023;Pilates001;19;104;16









